Time Step,Time,precip_scf,SWE_mm,snowh,raim,sm_frac_0_4m,sm_profile_0_1m
0,2016-12-01 00:00:00,inf,0.1,0.0,0.0,0.0806251239376319,0.06225128393130552
1,2016-12-01 01:00:00,inf,0.2,0.0,0.0,0.0525065369111337,0.8774544782861103
2,2016-12-01 02:00:00,inf,0.3,0.0,0.0,0.1713086945813314,0.3264009991399729
3,2016-12-01 03:00:00,inf,0.2,0.0,0.0,0.1410430898331322,0.814127207639521
4,2016-12-01 04:00:00,inf,0.1,0.0,0.0,0.0799788560339758,0.04009993197867279
5,2016-12-01 05:00:00,inf,0.5,0.0,0.0,0.0317822047920463,0.9065741400821238
6,2016-12-01 06:00:00,inf,90.0,0.0,0.0,0.1264344373163206,0.6079510154280939
7,2016-12-01 07:00:00,inf,0.2,0.0,0.0,0.0978167650460769,0.7223620260308379
8,2016-12-01 08:00:00,inf,0.1,0.0,0.0,0.0729970950560602,0.27164892358459025
9,2016-12-01 09:00:00,inf,0.2,0.0,0.0,-0.0027822312615778,0.5060918532445378
10,2016-12-01 10:00:00,inf,0.3,0.0,0.0,0.020447150849708,0.04722352920179507
11,2016-12-01 11:00:00,inf,0.2,0.0,0.0,0.0692845016757991,0.18420481971349545
12,2016-12-01 12:00:00,inf,0.1,0.0,0.0,0.0621019182927034,0.17895152842380913
13,2016-12-01 13:00:00,inf,0.2,0.0,0.0,0.0865914305134716,0.7553079795315343
14,2016-12-01 14:00:00,inf,0.3,0.0,0.0,0.1170028325379659,0.0184567396341363
15,2016-12-01 15:00:00,inf,0.2,0.0,0.0,-0.0022681273926231,0.8302931825298443
16,2016-12-01 16:00:00,inf,0.1,0.0,0.0,0.1359958111799992,0.060454659974116254
17,2016-12-01 17:00:00,inf,0.2,0.0,0.0,0.0489551054988042,0.32020564719737366
18,2016-12-01 18:00:00,inf,0.3,0.0,0.0,0.0536536834299526,0.7200071815037302
19,2016-12-01 19:00:00,inf,0.2,0.0,0.0,0.0509643906167359,0.08932094798008239
20,2016-12-01 20:00:00,inf,0.1,0.0,0.0,0.1465102599414394,0.7346042387210213
21,2016-12-01 21:00:00,inf,0.2,0.0,0.0,0.0050196593993682,0.9340131626821289
22,2016-12-01 22:00:00,inf,0.3,0.0,0.0,0.1014273278916685,0.33769593061709813
23,2016-12-01 23:00:00,inf,0.2,0.0,0.0,0.1292459668932993,0.19971628075314107
24,2016-12-02 00:00:00,inf,0.1,0.0,0.0,0.1334276400240032,0.6602900930503259
25,2016-12-02 01:00:00,inf,0.2,0.0,0.0,0.0645312809668453,0.4460318284470841
26,2016-12-02 02:00:00,inf,0.3,0.0,0.0,0.0878191433795622,0.19358819970843855
27,2016-12-02 03:00:00,inf,0.2,0.0,0.0,0.0290844280611172,0.18434032565352743
28,2016-12-02 04:00:00,inf,0.1,0.0,0.0,0.095109620932737,0.48911427938027685
29,2016-12-02 05:00:00,inf,0.5,0.0,0.0,0.0953117630826083,0.5134208858558981
30,2016-12-02 06:00:00,inf,20.0,0.0,0.0,-0.0024819655209281,0.5418420620426858
31,2016-12-02 07:00:00,inf,0.1,0.0,0.0,-0.0074484223100755,0.018206278283789956
32,2016-12-02 08:00:00,inf,0.1,0.0,0.0,0.1609165122252181,0.13614381205516735
33,2016-12-02 09:00:00,inf,0.1,0.0,0.0,0.0712669559464763,0.06585819075624733
34,2016-12-02 10:00:00,inf,0.1,0.0,0.0,0.1369417111482722,0.8043555201872556
35,2016-12-02 11:00:00,inf,0.1,0.0,0.0,0.1169267100429289,0.3618068351043492
36,2016-12-02 12:00:00,inf,0.1,0.0,0.0,0.0760287976848664,0.029486836019320672
37,2016-12-02 13:00:00,inf,0.1,0.0,0.0,0.1790635455402906,0.010582618550186607
38,2016-12-02 14:00:00,inf,0.1,0.0,0.0,0.0159760151201531,0.2386339250988958
39,2016-12-02 15:00:00,inf,0.1,0.0,0.0,0.1348189185840915,0.1680792821112831
40,2016-12-02 16:00:00,inf,0.1,0.0,0.0,0.1355546438031946,0.5296300310891429
41,2016-12-02 17:00:00,inf,0.1,0.0,0.0,0.121457762354184,0.6068094646086404
