Time Step,Time,precip_scf,SWE_mm,snowh,raim,sm_frac_0_4m,sm_profile_0_1m
0,2016-12-01 00:00:00,inf,0.1,0.0,0.0,0.1939567228537117,0.9341995335913916
1,2016-12-01 01:00:00,inf,0.2,0.0,0.0,0.0647031854897496,0.2838881974544938
2,2016-12-01 02:00:00,inf,0.3,0.0,0.0,0.1127400785333592,0.764942140509173
3,2016-12-01 03:00:00,inf,0.2,0.0,0.0,0.1208554793801311,0.12134427932377612
4,2016-12-01 04:00:00,inf,0.1,0.0,0.0,0.0923508439739033,0.29253803916248733
5,2016-12-01 05:00:00,inf,0.5,0.0,0.0,0.095176336776565,0.29927090503499953
6,2016-12-01 06:00:00,inf,65.0,0.0,0.0,0.0805184228292543,0.5309165678434742
7,2016-12-01 07:00:00,inf,0.2,0.0,0.0,0.0237766684945564,0.689042377984124
8,2016-12-01 08:00:00,inf,0.1,0.0,0.0,0.0714053503919168,0.5728848743819998
9,2016-12-01 09:00:00,inf,0.2,0.0,0.0,0.0661741074663773,0.16601652904420527
10,2016-12-01 10:00:00,inf,0.3,0.0,0.0,0.1145639769042628,0.7523826778462909
11,2016-12-01 11:00:00,inf,0.2,0.0,0.0,0.0775578577731627,0.022214927432558595
12,2016-12-01 12:00:00,inf,0.1,0.0,0.0,0.1243010595210699,0.4672466353865302
13,2016-12-01 13:00:00,inf,0.2,0.0,0.0,0.1555952414823922,0.5102196616544108
14,2016-12-01 14:00:00,inf,0.3,0.0,0.0,0.0756824170008379,0.11273811397587308
15,2016-12-01 15:00:00,inf,0.2,0.0,0.0,0.0708679975401778,0.6691035152136234
16,2016-12-01 16:00:00,inf,0.1,0.0,0.0,0.0880144696597842,0.14881983354412465
17,2016-12-01 17:00:00,inf,0.2,0.0,0.0,0.1540349467057723,0.8473829026123006
18,2016-12-01 18:00:00,inf,0.3,0.0,0.0,0.1172250949045877,0.9910904151069285
19,2016-12-01 19:00:00,inf,0.2,0.0,0.0,0.00021196847015,0.23212693687388586
20,2016-12-01 20:00:00,inf,0.1,0.0,0.0,0.1306273181883663,0.2744625190021357
21,2016-12-01 21:00:00,inf,0.2,0.0,0.0,0.1719003608521803,0.3438190330634717
22,2016-12-01 22:00:00,inf,0.3,0.0,0.0,0.1771962156344232,0.35291555623945314
23,2016-12-01 23:00:00,inf,0.2,0.0,0.0,0.0726388907842273,0.8367517663853707
24,2016-12-02 00:00:00,inf,0.1,0.0,0.0,0.0763385215040851,0.231458013230062
25,2016-12-02 01:00:00,inf,0.2,0.0,0.0,0.1007909903314999,0.5585612737154689
26,2016-12-02 02:00:00,inf,0.3,0.0,0.0,0.0693951600486062,0.7121203926821048
27,2016-12-02 03:00:00,inf,0.2,0.0,0.0,0.1107361640879356,0.05757977337701703
28,2016-12-02 04:00:00,inf,0.1,0.0,0.0,0.1406886877245365,0.8357673596923605
29,2016-12-02 05:00:00,inf,0.5,0.0,0.0,0.1558323477433476,0.4540714639289365
30,2016-12-02 06:00:00,inf,20.0,0.0,0.0,0.0511410387349462,0.19372721982938634
31,2016-12-02 07:00:00,inf,0.1,0.0,0.0,0.1752409911309683,0.7671793635131956
32,2016-12-02 08:00:00,inf,0.1,0.0,0.0,0.0443413326949352,0.10245356883962597
33,2016-12-02 09:00:00,inf,0.1,0.0,0.0,0.2400503335347697,0.9849466898477891
34,2016-12-02 10:00:00,inf,0.1,0.0,0.0,0.1063371052093974,0.13929432360499028
35,2016-12-02 11:00:00,inf,0.1,0.0,0.0,0.116837970187438,0.30905358561946694
36,2016-12-02 12:00:00,inf,0.1,0.0,0.0,0.0997821627820773,0.9916654340253861
37,2016-12-02 13:00:00,inf,0.1,0.0,0.0,0.0303481853664268,0.9995246240207567
38,2016-12-02 14:00:00,inf,0.1,0.0,0.0,0.0770999821972223,0.28307144361527015
39,2016-12-02 15:00:00,inf,0.1,0.0,0.0,0.10429633376132,0.518937607333912
40,2016-12-02 16:00:00,inf,0.1,0.0,0.0,0.1091885908602416,0.0643641653506386
41,2016-12-02 17:00:00,inf,0.1,0.0,0.0,0.016296136037697,0.9684594667042863
