Time Step,Time,precip_scf,SWE_mm,snowh,raim,sm_frac_0_4m,sm_profile_0_1m
0,2016-12-01 00:00:00,inf,0.1,0.0,0.0,0.1251144492808371,0.4336060624313828
1,2016-12-01 01:00:00,inf,0.2,0.0,0.0,-0.0156465206154699,0.10875262350138193
2,2016-12-01 02:00:00,inf,0.3,0.0,0.0,0.0324198965222565,0.5400167261216371
3,2016-12-01 03:00:00,inf,0.2,0.0,0.0,0.1075009706011617,0.7850417876828943
4,2016-12-01 04:00:00,inf,0.1,0.0,0.0,0.0743848954827131,0.24051073422995728
5,2016-12-01 05:00:00,inf,0.5,0.0,0.0,0.1479279081527801,0.08155330372638847
6,2016-12-01 06:00:00,inf,75.0,0.0,0.0,0.1004757195260326,0.38900365426169037
7,2016-12-01 07:00:00,inf,0.2,0.0,0.0,0.0899080856137795,0.8471785841911689
8,2016-12-01 08:00:00,inf,0.1,0.0,0.0,0.0302867954244359,0.5672156250706678
9,2016-12-01 09:00:00,inf,0.2,0.0,0.0,0.1735345354794666,0.5650466611538196
10,2016-12-01 10:00:00,inf,0.3,0.0,0.0,0.1332082200652735,0.6745979365267342
11,2016-12-01 11:00:00,inf,0.2,0.0,0.0,0.0595699937081459,0.3565262092244239
12,2016-12-01 12:00:00,inf,0.1,0.0,0.0,0.117284177767425,0.3845254704629789
13,2016-12-01 13:00:00,inf,0.2,0.0,0.0,0.0397833083369751,0.7279615814653672
14,2016-12-01 14:00:00,inf,0.3,0.0,0.0,0.0095769739150493,0.36982863972980895
15,2016-12-01 15:00:00,inf,0.2,0.0,0.0,0.1099344720637052,0.4155411695235447
16,2016-12-01 16:00:00,inf,0.1,0.0,0.0,0.0847968077210682,0.7766011985676655
17,2016-12-01 17:00:00,inf,0.2,0.0,0.0,0.115382263094491,0.21252277641170814
18,2016-12-01 18:00:00,inf,0.3,0.0,0.0,0.0340813123029572,0.401734586391738
19,2016-12-01 19:00:00,inf,0.2,0.0,0.0,0.1435048995168912,0.8044614051875308
20,2016-12-01 20:00:00,inf,0.1,0.0,0.0,0.0974979912735367,0.8802118941915258
21,2016-12-01 21:00:00,inf,0.2,0.0,0.0,0.0841169666430085,0.05067406271118491
22,2016-12-01 22:00:00,inf,0.3,0.0,0.0,0.128678779805369,0.9006989250480418
23,2016-12-01 23:00:00,inf,0.2,0.0,0.0,0.1788108389245114,0.7187485559351716
24,2016-12-02 00:00:00,inf,0.1,0.0,0.0,0.0287243871238116,0.7519909225947473
25,2016-12-02 01:00:00,inf,0.2,0.0,0.0,0.0378384005113079,0.8323427145809587
26,2016-12-02 02:00:00,inf,0.3,0.0,0.0,0.187985662674229,0.23285044654714948
27,2016-12-02 03:00:00,inf,0.2,0.0,0.0,0.0633951265192821,0.5326167163841886
28,2016-12-02 04:00:00,inf,0.1,0.0,0.0,0.1510583815147893,0.05539389962564778
29,2016-12-02 05:00:00,inf,0.5,0.0,0.0,0.104612951026233,0.18781439463276495
30,2016-12-02 06:00:00,inf,20.0,0.0,0.0,0.0079424290410718,0.6939752545478296
31,2016-12-02 07:00:00,inf,0.1,0.0,0.0,0.1035973147282408,0.8056566514943129
32,2016-12-02 08:00:00,inf,0.1,0.0,0.0,0.1004794340729603,0.7486661837506627
33,2016-12-02 09:00:00,inf,0.1,0.0,0.0,0.1210037618871067,0.30255064624456407
34,2016-12-02 10:00:00,inf,0.1,0.0,0.0,0.1399648948487428,0.9554596026973771
35,2016-12-02 11:00:00,inf,0.1,0.0,0.0,0.0959000877025082,0.8230794888841768
36,2016-12-02 12:00:00,inf,0.1,0.0,0.0,0.1460911627669652,0.1284149033987314
37,2016-12-02 13:00:00,inf,0.1,0.0,0.0,0.1881776229414083,0.9729385446065597
38,2016-12-02 14:00:00,inf,0.1,0.0,0.0,0.1670017273532815,0.055277449786805266
39,2016-12-02 15:00:00,inf,0.1,0.0,0.0,0.1716466933616718,0.38107221326791785
40,2016-12-02 16:00:00,inf,0.1,0.0,0.0,0.0530044109497225,0.40645664877616594
41,2016-12-02 17:00:00,inf,0.1,0.0,0.0,0.111128781460852,0.5563906938904809
