Time Step,Time,SWE_mm,sm_frac_0.4m,sm_profile_0.1m
0,2015-10-01 00:00:00,0.000000000,0.881287270,0.085039292
1,2015-10-01 01:00:00,0.000000000,0.881287270,0.085039292
2,2015-10-01 02:00:00,0.000000000,0.881287270,0.085039292
3,2015-10-01 03:00:00,0.000000000,0.881287270,0.085039292
4,2015-10-01 04:00:00,0.000000000,0.881287270,0.085039292
5,2015-10-01 05:00:00,0.000000000,0.881287270,0.085039292
6,2015-10-01 06:00:00,0.000000000,0.881287270,0.085039292
7,2015-10-01 07:00:00,0.000000000,0.881287270,0.085039292
8,2015-10-01 08:00:00,0.000000000,0.881287270,0.085039292
9,2015-10-01 09:00:00,0.000000000,0.881287270,0.085039292
10,2015-10-01 10:00:00,0.000000000,0.881287270,0.085039292
11,2015-10-01 11:00:00,0.000000000,0.881287270,0.085039292
12,2015-10-01 12:00:00,0.000000000,0.881287270,0.085039292
13,2015-10-01 13:00:00,0.000000000,0.881287270,0.085039292
14,2015-10-01 14:00:00,0.000000000,0.881287270,0.085039292
15,2015-10-01 15:00:00,0.000000000,0.881287270,0.085039292
16,2015-10-01 16:00:00,0.000000000,0.881287270,0.085039292
17,2015-10-01 17:00:00,0.000000000,0.881287270,0.085039292
18,2015-10-01 18:00:00,0.000000000,0.881287270,0.085039292
19,2015-10-01 19:00:00,0.000000000,0.881287270,0.085039292
20,2015-10-01 20:00:00,0.000000000,0.881287270,0.085039292
21,2015-10-01 21:00:00,0.000000000,0.881287270,0.085039292
22,2015-10-01 22:00:00,0.000000000,0.881287270,0.085039292
23,2015-10-01 23:00:00,0.000000000,0.879230129,0.085054918
24,2015-10-02 00:00:00,0.000000000,0.879230129,0.085054918
25,2015-10-02 01:00:00,0.000000000,0.879230129,0.085054918
26,2015-10-02 02:00:00,0.000000000,0.861963872,0.085189476
27,2015-10-02 03:00:00,0.000000000,0.856197834,0.085235815
28,2015-10-02 04:00:00,0.000000000,0.855085864,0.085244835
29,2015-10-02 05:00:00,0.000000000,0.855085864,0.085244835
30,2015-10-02 06:00:00,0.000000000,0.854099333,0.085252860
31,2015-10-02 07:00:00,0.000000000,0.853230501,0.085259945
32,2015-10-02 08:00:00,0.000000000,0.853230501,0.085259945
33,2015-10-02 09:00:00,0.000000000,0.853230501,0.085259945
34,2015-10-02 10:00:00,0.000000000,0.853230501,0.085259945
35,2015-10-02 11:00:00,0.000000000,0.853230501,0.085259945
36,2015-10-02 12:00:00,0.000000000,0.853230501,0.085259945
37,2015-10-02 13:00:00,0.000000000,0.853230501,0.085259945
38,2015-10-02 14:00:00,0.000000000,0.853230501,0.085259945
39,2015-10-02 15:00:00,0.000000000,0.853230501,0.085259945
40,2015-10-02 16:00:00,0.000000000,0.843436326,0.085340996
41,2015-10-02 17:00:00,0.000000000,0.830150913,0.085454506
42,2015-10-02 18:00:00,0.000000000,0.821402438,0.085531599
43,2015-10-02 19:00:00,0.000000000,0.813572037,0.085602249
44,2015-10-02 20:00:00,0.000000000,0.791319440,0.085812017
45,2015-10-02 21:00:00,0.000000000,0.784553943,0.085878578
46,2015-10-02 22:00:00,0.000000000,0.783228704,0.085891775
47,2015-10-02 23:00:00,0.000000000,0.781135223,0.085912730
48,2015-10-03 00:00:00,0.000000000,0.779377914,0.085930423
49,2015-10-03 01:00:00,0.000000000,0.775506330,0.085969737
50,2015-10-03 02:00:00,0.000000000,0.775506330,0.085969737
51,2015-10-03 03:00:00,0.000000000,0.774453692,0.085980507
52,2015-10-03 04:00:00,0.000000000,0.774453692,0.085980507
53,2015-10-03 05:00:00,0.000000000,0.773511528,0.085990176
54,2015-10-03 06:00:00,0.000000000,0.773511528,0.085990176
55,2015-10-03 07:00:00,0.000000000,0.773511528,0.085990176
56,2015-10-03 08:00:00,0.000000000,0.773164056,0.085993749
57,2015-10-03 09:00:00,0.000000000,0.772701060,0.085998515
58,2015-10-03 10:00:00,0.000000000,0.772701060,0.085998515
59,2015-10-03 11:00:00,0.000000000,0.768874570,0.086038171
60,2015-10-03 12:00:00,0.000000000,0.767448683,0.086053068
61,2015-10-03 13:00:00,0.000000000,0.766290183,0.086065220
62,2015-10-03 14:00:00,0.000000000,0.765081991,0.086077940
63,2015-10-03 15:00:00,0.000000000,0.764089566,0.086088423
64,2015-10-03 16:00:00,0.000000000,0.764089566,0.086088423
65,2015-10-03 17:00:00,0.000000000,0.764089566,0.086088423
66,2015-10-03 18:00:00,0.000000000,0.764089566,0.086088423
67,2015-10-03 19:00:00,0.000000000,0.764089566,0.086088423
68,2015-10-03 20:00:00,0.000000000,0.764089566,0.086088423
69,2015-10-03 21:00:00,0.000000000,0.764089566,0.086088423
70,2015-10-03 22:00:00,0.000000000,0.764089566,0.086088423
71,2015-10-03 23:00:00,0.000000000,0.764089566,0.086088423
72,2015-10-04 00:00:00,0.000000000,0.764089566,0.086088423
73,2015-10-04 01:00:00,0.000000000,0.764089566,0.086088423
74,2015-10-04 02:00:00,0.000000000,0.764089566,0.086088423
75,2015-10-04 03:00:00,0.000000000,0.764089566,0.086088423
76,2015-10-04 04:00:00,0.000000000,0.764089566,0.086088423
77,2015-10-04 05:00:00,0.000000000,0.764089566,0.086088423
78,2015-10-04 06:00:00,0.000000000,0.764089566,0.086088423
79,2015-10-04 07:00:00,0.000000000,0.764089566,0.086088423
80,2015-10-04 08:00:00,0.000000000,0.764089566,0.086088423
81,2015-10-04 09:00:00,0.000000000,0.764089566,0.086088423
82,2015-10-04 10:00:00,0.000000000,0.764089566,0.086088423
83,2015-10-04 11:00:00,0.000000000,0.764089566,0.086088423
84,2015-10-04 12:00:00,0.000000000,0.764089566,0.086088423
85,2015-10-04 13:00:00,0.000000000,0.764089566,0.086088423
86,2015-10-04 14:00:00,0.000000000,0.764089566,0.086088423
87,2015-10-04 15:00:00,0.000000000,0.764089566,0.086088423
88,2015-10-04 16:00:00,0.000000000,0.764089566,0.086088423
89,2015-10-04 17:00:00,0.000000000,0.764089566,0.086088423
90,2015-10-04 18:00:00,0.000000000,0.764089566,0.086088423
91,2015-10-04 19:00:00,0.000000000,0.764089566,0.086088423
92,2015-10-04 20:00:00,0.000000000,0.764089566,0.086088423
93,2015-10-04 21:00:00,0.000000000,0.764089566,0.086088423
94,2015-10-04 22:00:00,0.000000000,0.764089566,0.086088423
95,2015-10-04 23:00:00,0.000000000,0.764089566,0.086088423
96,2015-10-05 00:00:00,0.000000000,0.764089566,0.086088423
97,2015-10-05 01:00:00,0.000000000,0.764089566,0.086088423
98,2015-10-05 02:00:00,0.000000000,0.764089566,0.086088423
99,2015-10-05 03:00:00,0.000000000,0.764089566,0.086088423
100,2015-10-05 04:00:00,0.000000000,0.764089566,0.086088423
101,2015-10-05 05:00:00,0.000000000,0.764089566,0.086088423
102,2015-10-05 06:00:00,0.000000000,0.764089566,0.086088423
103,2015-10-05 07:00:00,0.000000000,0.764089566,0.086088423
104,2015-10-05 08:00:00,0.000000000,0.764089566,0.086088423
105,2015-10-05 09:00:00,0.000000000,0.764089566,0.086088423
106,2015-10-05 10:00:00,0.000000000,0.764089566,0.086088423
107,2015-10-05 11:00:00,0.000000000,0.764089566,0.086088423
108,2015-10-05 12:00:00,0.000000000,0.764089566,0.086088423
109,2015-10-05 13:00:00,0.000000000,0.764089566,0.086088423
110,2015-10-05 14:00:00,0.000000000,0.764089566,0.086088423
111,2015-10-05 15:00:00,0.000000000,0.764089566,0.086088423
112,2015-10-05 16:00:00,0.000000000,0.764089566,0.086088423
113,2015-10-05 17:00:00,0.000000000,0.764089566,0.086088423
114,2015-10-05 18:00:00,0.000000000,0.764089566,0.086088423
115,2015-10-05 19:00:00,0.000000000,0.764089566,0.086088423
116,2015-10-05 20:00:00,0.000000000,0.764089566,0.086088423
117,2015-10-05 21:00:00,0.000000000,0.764089566,0.086088423
118,2015-10-05 22:00:00,0.000000000,0.764089566,0.086088423
119,2015-10-05 23:00:00,0.000000000,0.764089566,0.086088423
120,2015-10-06 00:00:00,0.000000000,0.764089566,0.086088423
121,2015-10-06 01:00:00,0.000000000,0.764089566,0.086088423
122,2015-10-06 02:00:00,0.000000000,0.764089566,0.086088423
123,2015-10-06 03:00:00,0.000000000,0.764089566,0.086088423
124,2015-10-06 04:00:00,0.000000000,0.764089566,0.086088423
125,2015-10-06 05:00:00,0.000000000,0.764089566,0.086088423
126,2015-10-06 06:00:00,0.000000000,0.764089566,0.086088423
127,2015-10-06 07:00:00,0.000000000,0.764089566,0.086088423
128,2015-10-06 08:00:00,0.000000000,0.764089566,0.086088423
129,2015-10-06 09:00:00,0.000000000,0.764089566,0.086088423
130,2015-10-06 10:00:00,0.000000000,0.764089566,0.086088423
131,2015-10-06 11:00:00,0.000000000,0.764089566,0.086088423
132,2015-10-06 12:00:00,0.000000000,0.764089566,0.086088423
133,2015-10-06 13:00:00,0.000000000,0.764089566,0.086088423
134,2015-10-06 14:00:00,0.000000000,0.764089566,0.086088423
135,2015-10-06 15:00:00,0.000000000,0.764089566,0.086088423
136,2015-10-06 16:00:00,0.000000000,0.764089566,0.086088423
137,2015-10-06 17:00:00,0.000000000,0.764089566,0.086088423
138,2015-10-06 18:00:00,0.000000000,0.764089566,0.086088423
139,2015-10-06 19:00:00,0.000000000,0.764089566,0.086088423
140,2015-10-06 20:00:00,0.000000000,0.764089566,0.086088423
141,2015-10-06 21:00:00,0.000000000,0.764089566,0.086088423
142,2015-10-06 22:00:00,0.000000000,0.764089566,0.086088423
143,2015-10-06 23:00:00,0.000000000,0.764089566,0.086088423
144,2015-10-07 00:00:00,0.000000000,0.764089566,0.086088423
145,2015-10-07 01:00:00,0.000000000,0.764089566,0.086088423
146,2015-10-07 02:00:00,0.000000000,0.764089566,0.086088423
147,2015-10-07 03:00:00,0.000000000,0.764089566,0.086088423
148,2015-10-07 04:00:00,0.000000000,0.764089566,0.086088423
149,2015-10-07 05:00:00,0.000000000,0.764089566,0.086088423
150,2015-10-07 06:00:00,0.000000000,0.764089566,0.086088423
151,2015-10-07 07:00:00,0.000000000,0.764089566,0.086088423
152,2015-10-07 08:00:00,0.000000000,0.764089566,0.086088423
153,2015-10-07 09:00:00,0.000000000,0.764089566,0.086088423
154,2015-10-07 10:00:00,0.000000000,0.764089566,0.086088423
155,2015-10-07 11:00:00,0.000000000,0.764089566,0.086088423
156,2015-10-07 12:00:00,0.000000000,0.764089566,0.086088423
157,2015-10-07 13:00:00,0.000000000,0.764089566,0.086088423
158,2015-10-07 14:00:00,0.000000000,0.764089566,0.086088423
159,2015-10-07 15:00:00,0.000000000,0.764089566,0.086088423
160,2015-10-07 16:00:00,0.000000000,0.764089566,0.086088423
161,2015-10-07 17:00:00,0.000000000,0.764089566,0.086088423
162,2015-10-07 18:00:00,0.000000000,0.764089566,0.086088423
163,2015-10-07 19:00:00,0.000000000,0.764089566,0.086088423
