Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.6355962265992171,0.31779811329960855,0.2118654088664057,0.15889905664980428
1,2018-10-01 01:00:00,0.0,0.4860332110536216,0.2430166055268108,0.1620110703512072,0.1215083027634054
2,2018-10-01 02:00:00,0.0,0.7013403497828525,0.35067017489142627,0.2337801165942842,0.17533508744571313
3,2018-10-01 03:00:00,0.0,0.6239950046300713,0.31199750231503565,0.20799833487669042,0.15599875115751782
4,2018-10-01 04:00:00,0.0,0.1599293046224319,0.07996465231121595,0.0533097682074773,0.039982326155607976
5,2018-10-01 05:00:00,0.0,0.78829433440496,0.39414716720248,0.26276477813498667,0.19707358360124
6,2018-10-01 06:00:00,0.0,0.3781948759202055,0.18909743796010275,0.1260649586400685,0.09454871898005138
7,2018-10-01 07:00:00,0.0,0.6124926864177938,0.3062463432088969,0.20416422880593124,0.15312317160444844
8,2018-10-01 08:00:00,0.0,0.8439800684837252,0.4219900342418626,0.28132668949457507,0.2109950171209313
9,2018-10-01 09:00:00,0.0,0.7586900525984124,0.3793450262992062,0.2528966841994708,0.1896725131496031
10,2018-10-01 10:00:00,0.0,0.9856317939736952,0.4928158969868476,0.32854393132456505,0.2464079484934238
11,2018-10-01 11:00:00,1.685615897,0.3412129993377896,0.1706064996688948,0.11373766644592986,0.0853032498344474
12,2018-10-01 12:00:00,0.254023939,0.8538340961304642,0.4269170480652321,0.2846113653768214,0.21345852403261606
13,2018-10-01 13:00:00,0.177013069,0.7190433775440904,0.3595216887720452,0.23968112584803014,0.1797608443860226
14,2018-10-01 14:00:00,0.131220996,0.7020573288489068,0.3510286644244534,0.23401910961630226,0.1755143322122267
15,2018-10-01 15:00:00,0.11430227,0.7432610226132677,0.3716305113066338,0.24775367420442254,0.1858152556533169
16,2018-10-01 16:00:00,0.084465593,0.0955477372008074,0.0477738686004037,0.03184924573360247,0.02388693430020185
17,2018-10-01 17:00:00,0.055068474,0.5355321827209636,0.2677660913604818,0.17851072757365452,0.1338830456802409
18,2018-10-01 18:00:00,0.036954112,0.9980706148132852,0.4990353074066426,0.33269020493776175,0.2495176537033213
19,2018-10-01 19:00:00,0.022744991,0.4271562728011838,0.2135781364005919,0.14238542426706127,0.10678906820029595
20,2018-10-01 20:00:00,0.012990814,0.956399069099674,0.478199534549837,0.3187996896998913,0.2390997672749185
21,2018-10-01 21:00:00,0.007546549,0.5325513789714784,0.2662756894857392,0.17751712632382613,0.1331378447428696
22,2018-10-01 22:00:00,0.005189856,0.9524313152808552,0.4762156576404276,0.31747710509361843,0.2381078288202138
23,2018-10-01 23:00:00,0.003682906,0.6711727113030442,0.3355863556515221,0.22372423710101474,0.16779317782576106
24,2018-10-02 00:00:00,0.002136121,0.2153780193902829,0.10768900969514145,0.0717926731300943,0.05384450484757072
25,2018-10-02 01:00:00,0.001431936,0.4500498746161102,0.2250249373080551,0.15001662487203674,0.11251246865402754
26,2018-10-02 02:00:00,0.001472067,0.2726562458921464,0.1363281229460732,0.09088541529738213,0.0681640614730366
27,2018-10-02 03:00:00,0.001159083,0.7388184997853402,0.3694092498926701,0.24627283326178007,0.18470462494633505
28,2018-10-02 04:00:00,0.000749191,0.6091627733955984,0.3045813866977992,0.2030542577985328,0.1522906933488996
29,2018-10-02 05:00:00,0.000489999,0.67756300057526,0.33878150028763,0.22585433352508666,0.169390750143815
30,2018-10-02 06:00:00,0.00031028,0.7197259830585333,0.35986299152926665,0.2399086610195111,0.17993149576463333
31,2018-10-02 07:00:00,0.000188713,0.5073292803845271,0.25366464019226354,0.1691097601281757,0.12683232009613177
32,2018-10-02 08:00:00,0.000121436,0.0033547149912201,0.00167735749561005,0.0011182383304067,0.000838678747805025
33,2018-10-02 09:00:00,9.0328e-05,0.7597708252210594,0.3798854126105297,0.2532569417403531,0.18994270630526486
34,2018-10-02 10:00:00,6.4711e-05,0.4278595496233168,0.2139297748116584,0.14261984987443893,0.1069648874058292
35,2018-10-02 11:00:00,3.653e-05,0.9032132820334128,0.4516066410167064,0.3010710940111376,0.2258033205083532
36,2018-10-02 12:00:00,2.7278e-05,0.0078293081303245,0.00391465406516225,0.002609769376774833,0.001957327032581125
37,2018-10-02 13:00:00,1.7512e-05,0.2878670347447671,0.14393351737238355,0.0959556782482557,0.07196675868619178
38,2018-10-02 14:00:00,1.3182e-05,0.1591907085231072,0.0795953542615536,0.053063569507702406,0.0397976771307768
39,2018-10-02 15:00:00,1.054e-05,0.6884098934171033,0.3442049467085517,0.22946996447236778,0.17210247335427584
40,2018-10-02 16:00:00,7.11e-06,0.1529250649580875,0.07646253247904375,0.05097502165269583,0.038231266239521874
41,2018-10-02 17:00:00,4.752e-06,0.8396562649553574,0.4198281324776787,0.2798854216517858,0.20991406623883935
42,2018-10-02 18:00:00,2.443e-06,0.157871301969568,0.078935650984784,0.05262376732318933,0.039467825492392
43,2018-10-02 19:00:00,2.009e-06,0.6385821763041073,0.31929108815205365,0.21286072543470244,0.15964554407602682
44,2018-10-02 20:00:00,0.0,0.3221280138731243,0.16106400693656214,0.10737600462437476,0.08053200346828107
45,2018-10-02 21:00:00,0.0,0.5884150555888339,0.29420752779441695,0.19613835186294462,0.14710376389720847
46,2018-10-02 22:00:00,0.0,0.6467176048299966,0.3233588024149983,0.2155725349433322,0.16167940120749916
47,2018-10-02 23:00:00,0.0,0.8503643663798048,0.4251821831899024,0.2834547887932683,0.2125910915949512
48,2018-10-03 00:00:00,0.0,0.6548731459421354,0.3274365729710677,0.21829104864737847,0.16371828648553385
49,2018-10-03 01:00:00,0.0,0.9647413554262096,0.4823706777131048,0.32158045180873657,0.2411853388565524
50,2018-10-03 02:00:00,0.0,0.6446616956138497,0.32233084780692484,0.21488723187128322,0.16116542390346242
51,2018-10-03 03:00:00,0.0,0.3780625713901898,0.1890312856950949,0.12602085713006325,0.09451564284754745
52,2018-10-03 04:00:00,0.0,0.073907445264996,0.036953722632498,0.024635815088332,0.018476861316249
53,2018-10-03 05:00:00,0.0,0.2316498326711226,0.1158249163355613,0.0772166108903742,0.05791245816778065
54,2018-10-03 06:00:00,0.0,0.7758840891451045,0.38794204457255227,0.25862802971503485,0.19397102228627613
55,2018-10-03 07:00:00,0.0,0.7172426156779524,0.3586213078389762,0.23908087189265081,0.1793106539194881
56,2018-10-03 08:00:00,0.0,0.3826277911996683,0.19131389559983414,0.1275425970665561,0.09565694779991707
57,2018-10-03 09:00:00,0.0,0.725494696787908,0.362747348393954,0.24183156559596933,0.181373674196977
58,2018-10-03 10:00:00,0.0,0.3095396798096069,0.15476983990480345,0.10317989326986897,0.07738491995240172
59,2018-10-03 11:00:00,0.0,0.6842794432315701,0.34213972161578504,0.2280931477438567,0.17106986080789252
60,2018-10-03 12:00:00,0.0,0.7609169713494399,0.38045848567471996,0.2536389904498133,0.19022924283735998
61,2018-10-03 13:00:00,0.0,0.8639519322635326,0.4319759661317663,0.28798397742117754,0.21598798306588315
62,2018-10-03 14:00:00,0.0,0.2855693913298145,0.14278469566490726,0.09518979710993818,0.07139234783245363
63,2018-10-03 15:00:00,0.0,0.1439644733124349,0.07198223665621745,0.04798815777081163,0.03599111832810872
64,2018-10-03 16:00:00,0.0,0.5144215246573982,0.2572107623286991,0.17147384155246606,0.12860538116434955
65,2018-10-03 17:00:00,0.0,0.3840237497835886,0.1920118748917943,0.12800791659452954,0.09600593744589715
66,2018-10-03 18:00:00,0.0,0.3915348092605492,0.1957674046302746,0.13051160308684973,0.0978837023151373
67,2018-10-03 19:00:00,0.0,0.1255766887978179,0.06278834439890894,0.0418588962659393,0.03139417219945447
68,2018-10-03 20:00:00,0.0,0.2775138226486391,0.13875691132431955,0.09250460754954637,0.06937845566215978
69,2018-10-03 21:00:00,0.0,0.124719000403906,0.062359500201953,0.041573000134635336,0.0311797501009765
70,2018-10-03 22:00:00,0.0,0.5386259117694933,0.26931295588474663,0.1795419705898311,0.13465647794237331
