Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.4566230036553167,0.22831150182765836,0.15220766788510556,0.11415575091382918
1,2018-10-01 01:00:00,0.0,0.7760857504420221,0.38804287522101105,0.2586952501473407,0.19402143761050553
2,2018-10-01 02:00:00,0.0,0.8601000492064106,0.4300500246032053,0.2867000164021369,0.21502501230160265
3,2018-10-01 03:00:00,0.0,0.722230265248801,0.3611151326244005,0.2407434217496003,0.18055756631220024
4,2018-10-01 04:00:00,0.0,0.7406259185141473,0.37031295925707364,0.24687530617138242,0.18515647962853682
5,2018-10-01 05:00:00,0.0,0.1586203677334006,0.0793101838667003,0.052873455911133536,0.03965509193335015
6,2018-10-01 06:00:00,0.0,0.4298576220774353,0.21492881103871764,0.14328587402581175,0.10746440551935882
7,2018-10-01 07:00:00,0.727163613,0.2195468764862718,0.1097734382431359,0.0731822921620906,0.05488671912156795
8,2018-10-01 08:00:00,0.14511463,0.7993935516442843,0.39969677582214214,0.26646451721476144,0.19984838791107107
9,2018-10-01 09:00:00,0.131465212,0.448232939323342,0.224116469661671,0.14941097977444734,0.1120582348308355
10,2018-10-01 10:00:00,0.056655589,0.5013117223661985,0.25065586118309924,0.1671039074553995,0.12532793059154962
11,2018-10-01 11:00:00,0.041253872,0.7218915238470336,0.3609457619235168,0.2406305079490112,0.1804728809617584
12,2018-10-01 12:00:00,0.037481233,0.9170017666393898,0.4585008833196949,0.3056672555464633,0.22925044165984745
13,2018-10-01 13:00:00,0.037182771,0.2065608822862813,0.10328044114314065,0.06885362742876043,0.051640220571570326
14,2018-10-01 14:00:00,0.037928283,0.9966585362071982,0.4983292681035991,0.3322195120690661,0.24916463405179956
15,2018-10-01 15:00:00,0.024887318,0.3742610929872166,0.1871305464936083,0.12475369766240553,0.09356527324680415
16,2018-10-01 16:00:00,0.016664144,0.1556434613764663,0.07782173068823316,0.05188115379215544,0.03891086534411658
17,2018-10-01 17:00:00,0.014676123,0.6751116883056152,0.3375558441528076,0.22503722943520507,0.1687779220764038
18,2018-10-01 18:00:00,0.009942121,0.5262620312510602,0.2631310156255301,0.17542067708368672,0.13156550781276505
19,2018-10-01 19:00:00,0.007862453,0.9103496572770466,0.4551748286385233,0.30344988575901555,0.22758741431926166
20,2018-10-01 20:00:00,0.004642038,0.895059181706556,0.447529590853278,0.29835306056885197,0.223764795426639
21,2018-10-01 21:00:00,0.003305648,0.3776493623456313,0.18882468117281564,0.1258831207818771,0.09441234058640782
22,2018-10-01 22:00:00,0.002252502,0.8863855241575037,0.44319276207875186,0.2954618413858346,0.22159638103937593
23,2018-10-01 23:00:00,0.001194824,0.0032595639028002,0.0016297819514001,0.0010865213009334,0.00081489097570005
24,2018-10-02 00:00:00,0.000699266,0.2681909696781804,0.1340954848390902,0.0893969898927268,0.0670477424195451
25,2018-10-02 01:00:00,0.000541229,0.532100925774049,0.2660504628870245,0.17736697525801634,0.13302523144351225
26,2018-10-02 02:00:00,0.000502717,0.5458094698454714,0.2729047349227357,0.18193648994849046,0.13645236746136785
27,2018-10-02 03:00:00,0.000334613,0.1445934638506048,0.0722967319253024,0.048197821283534927,0.0361483659626512
28,2018-10-02 04:00:00,0.000204614,0.4319831846750346,0.2159915923375173,0.1439943948916782,0.10799579616875865
29,2018-10-02 05:00:00,0.000117538,0.6703688592964148,0.3351844296482074,0.22345628643213825,0.1675922148241037
30,2018-10-02 06:00:00,5.1141e-05,0.169882097794878,0.084941048897439,0.056627365931626004,0.0424705244487195
31,2018-10-02 07:00:00,2.6158e-05,0.3433484498092101,0.17167422490460504,0.1144494832697367,0.08583711245230252
32,2018-10-02 08:00:00,1.845e-05,0.3830495209803174,0.1915247604901587,0.12768317366010581,0.09576238024507935
33,2018-10-02 09:00:00,1.1971e-05,0.0645432108239862,0.0322716054119931,0.021514403607995402,0.01613580270599655
34,2018-10-02 10:00:00,9.313e-06,0.3878860597396203,0.19394302986981016,0.1292953532465401,0.09697151493490508
35,2018-10-02 11:00:00,1.0064e-05,0.0939565056710068,0.0469782528355034,0.031318835223668934,0.0234891264177517
36,2018-10-02 12:00:00,6.94e-06,0.9379608869221978,0.4689804434610989,0.31265362897406596,0.23449022173054945
37,2018-10-02 13:00:00,5.998e-06,0.297812771999979,0.1489063859999895,0.099270923999993,0.07445319299999476
38,2018-10-02 14:00:00,3.032e-06,0.9519156817123772,0.4759578408561886,0.3173052272374591,0.2379789204280943
39,2018-10-02 15:00:00,2.167e-06,0.1802192633253171,0.09010963166265855,0.0600730877751057,0.045054815831329274
40,2018-10-02 16:00:00,1.582e-06,0.1058041328278089,0.05290206641390445,0.0352680442759363,0.026451033206952225
41,2018-10-02 17:00:00,0.0,0.6988731594950487,0.34943657974752435,0.2329577198316829,0.17471828987376217
42,2018-10-02 18:00:00,0.0,0.7368855318561625,0.36844276592808123,0.24562851061872082,0.18422138296404061
43,2018-10-02 19:00:00,0.0,0.1049118976792103,0.05245594883960515,0.034970632559736765,0.026227974419802576
44,2018-10-02 20:00:00,0.0,0.1393643592396869,0.06968217961984345,0.04645478641322897,0.034841089809921726
45,2018-10-02 21:00:00,0.0,0.3975997806023565,0.19879989030117826,0.1325332602007855,0.09939994515058913
46,2018-10-02 22:00:00,0.0,0.7205216281895177,0.36026081409475885,0.24017387606317256,0.18013040704737943
47,2018-10-02 23:00:00,0.0,0.8057349124051219,0.4028674562025609,0.26857830413504064,0.20143372810128046
48,2018-10-03 00:00:00,0.0,0.3758869417199144,0.1879434708599572,0.12529564723997147,0.0939717354299786
