Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.4524182980380935,0.22620914901904676,0.15080609934603117,0.11310457450952338
1,2018-10-01 01:00:00,0.0,0.1909751808202698,0.0954875904101349,0.0636583936067566,0.04774379520506745
2,2018-10-01 02:00:00,0.0,0.6744019066403565,0.33720095332017824,0.2248006355467855,0.16860047666008912
3,2018-10-01 03:00:00,0.0,0.0094789257960968,0.0047394628980484,0.003159641932032267,0.0023697314490242
4,2018-10-01 04:00:00,0.0,0.9615030206302828,0.4807515103151414,0.3205010068767609,0.2403757551575707
5,2018-10-01 05:00:00,0.0,0.1441697775218585,0.07208488876092925,0.04805659250728617,0.036042444380464625
6,2018-10-01 06:00:00,0.0,0.5712119543823584,0.2856059771911792,0.19040398479411946,0.1428029885955896
7,2018-10-01 07:00:00,0.0,0.7735651271600511,0.38678256358002555,0.2578550423866837,0.19339128179001278
8,2018-10-01 08:00:00,0.0,0.9159399297549904,0.4579699648774952,0.3053133099183301,0.2289849824387476
9,2018-10-01 09:00:00,0.0,0.1485125068456463,0.07425625342282315,0.04950416894854876,0.03712812671141157
10,2018-10-01 10:00:00,0.0,0.0098422861923385,0.00492114309616925,0.003280762064112833,0.002460571548084625
11,2018-10-01 11:00:00,1.344047546,0.8043275030976687,0.4021637515488343,0.2681091676992229,0.20108187577441716
12,2018-10-01 12:00:00,0.229749829,0.717967508817997,0.3589837544089985,0.23932250293933233,0.17949187720449924
13,2018-10-01 13:00:00,0.140741467,0.5519952859422064,0.2759976429711032,0.18399842864740212,0.1379988214855516
14,2018-10-01 14:00:00,0.101917736,0.6212277194594513,0.31061385972972566,0.20707590648648377,0.15530692986486283
15,2018-10-01 15:00:00,0.096999414,0.4583306278654462,0.2291653139327231,0.15277687595514874,0.11458265696636155
16,2018-10-01 16:00:00,0.090831965,0.7538531091503666,0.3769265545751833,0.25128436971678886,0.18846327728759166
17,2018-10-01 17:00:00,0.066697158,0.47818328754808,0.23909164377404,0.15939442918269334,0.11954582188702
18,2018-10-01 18:00:00,0.051527228,0.6107399109187145,0.30536995545935725,0.20357997030623817,0.15268497772967862
19,2018-10-01 19:00:00,0.037651293,0.093329606202692,0.046664803101346,0.031109868734230665,0.023332401550673
20,2018-10-01 20:00:00,0.023316566,0.8203612357818567,0.41018061789092836,0.2734537452606189,0.20509030894546418
21,2018-10-01 21:00:00,0.01471288,0.3850821773892847,0.19254108869464234,0.12836072579642824,0.09627054434732117
22,2018-10-01 22:00:00,0.008704169,0.4467996598291071,0.22339982991455354,0.14893321994303568,0.11169991495727677
23,2018-10-01 23:00:00,0.005206113,0.6461359896136317,0.32306799480681586,0.2153786632045439,0.16153399740340793
24,2018-10-02 00:00:00,0.001631257,0.5628483761223059,0.28142418806115294,0.18761612537410197,0.14071209403057647
25,2018-10-02 01:00:00,0.001218241,0.083305582442111,0.0416527912210555,0.02776852748070367,0.02082639561052775
26,2018-10-02 02:00:00,0.000935829,0.6641545226265239,0.33207726131326193,0.22138484087550794,0.16603863065663096
27,2018-10-02 03:00:00,0.000654896,0.9547839923663692,0.4773919961831846,0.31826133078878976,0.2386959980915923
28,2018-10-02 04:00:00,0.00049166,0.822662150913728,0.411331075456864,0.2742207169712427,0.205665537728432
29,2018-10-02 05:00:00,0.000297913,0.4002751239232082,0.2001375619616041,0.13342504130773605,0.10006878098080205
30,2018-10-02 06:00:00,0.000197157,0.3571685441261779,0.17858427206308894,0.11905618137539263,0.08929213603154447
31,2018-10-02 07:00:00,0.000123009,0.5625716726215613,0.28128583631078063,0.18752389087385377,0.14064291815539032
32,2018-10-02 08:00:00,7.8998e-05,0.8019921684183224,0.4009960842091612,0.2673307228061075,0.2004980421045806
33,2018-10-02 09:00:00,5.7421e-05,0.6059915186395284,0.3029957593197642,0.20199717287984278,0.1514978796598821
34,2018-10-02 10:00:00,4.5284e-05,0.8402745302640339,0.42013726513201693,0.2800915100880113,0.21006863256600847
35,2018-10-02 11:00:00,3.3215e-05,0.9197770743259284,0.4598885371629642,0.30659235810864277,0.2299442685814821
36,2018-10-02 12:00:00,2.9378e-05,0.0429496032218655,0.02147480161093275,0.0143165344072885,0.010737400805466375
37,2018-10-02 13:00:00,1.8971e-05,0.9522653483015134,0.4761326741507567,0.31742178276717115,0.23806633707537836
38,2018-10-02 14:00:00,1.4775e-05,0.8242118948978557,0.41210594744892787,0.2747372982992852,0.20605297372446393
39,2018-10-02 15:00:00,1.0906e-05,0.6937329177360299,0.3468664588680149,0.23124430591200995,0.17343322943400746
40,2018-10-02 16:00:00,7.864e-06,0.4399738798572147,0.21998693992860735,0.1466579599524049,0.10999346996430368
41,2018-10-02 17:00:00,7.278e-06,0.4101266984789172,0.2050633492394586,0.1367088994929724,0.1025316746197293
42,2018-10-02 18:00:00,4.399e-06,0.3704526671998416,0.1852263335999208,0.1234842223999472,0.0926131667999604
43,2018-10-02 19:00:00,3.264e-06,0.2392010976013899,0.11960054880069496,0.0797336992004633,0.05980027440034748
44,2018-10-02 20:00:00,1.713e-06,0.7776640458518497,0.38883202292592484,0.25922134861728324,0.19441601146296242
45,2018-10-02 21:00:00,0.0,0.4622241785166971,0.23111208925834856,0.15407472617223236,0.11555604462917428
46,2018-10-02 22:00:00,0.0,0.1181034136408869,0.05905170682044345,0.0393678045469623,0.029525853410221726
47,2018-10-02 23:00:00,0.0,0.8625405387565388,0.4312702693782694,0.28751351291884625,0.2156351346891347
48,2018-10-03 00:00:00,0.0,0.2281225859645469,0.11406129298227345,0.0760408619881823,0.057030646491136726
49,2018-10-03 01:00:00,0.0,0.8057655940527115,0.40288279702635577,0.2685885313509038,0.20144139851317788
50,2018-10-03 02:00:00,0.0,0.8604086700536442,0.4302043350268221,0.2868028900178814,0.21510216751341105
51,2018-10-03 03:00:00,0.0,0.5495216075355449,0.27476080376777245,0.18317386917851497,0.13738040188388623
52,2018-10-03 04:00:00,0.0,0.4017419678704959,0.20087098393524794,0.1339139892901653,0.10043549196762397
53,2018-10-03 05:00:00,0.0,0.3784645461629358,0.1892322730814679,0.1261548487209786,0.09461613654073395
54,2018-10-03 06:00:00,0.0,0.9461725653592196,0.4730862826796098,0.31539085511973985,0.2365431413398049
55,2018-10-03 07:00:00,0.0,0.9057064819057964,0.4528532409528982,0.3019021606352655,0.2264266204764491
56,2018-10-03 08:00:00,0.0,0.0553330510037257,0.02766652550186285,0.018444350334575234,0.013833262750931425
57,2018-10-03 09:00:00,0.0,0.2062403199116362,0.1031201599558181,0.06874677330387872,0.05156007997790905
58,2018-10-03 10:00:00,0.0,0.6543963454668816,0.3271981727334408,0.21813211515562722,0.1635990863667204
59,2018-10-03 11:00:00,0.0,0.1438868508016351,0.07194342540081755,0.04796228360054503,0.035971712700408776
60,2018-10-03 12:00:00,0.0,0.3209721014932434,0.1604860507466217,0.1069907004977478,0.08024302537331085
61,2018-10-03 13:00:00,0.0,0.8239272741569675,0.41196363707848377,0.2746424247189892,0.20598181853924188
62,2018-10-03 14:00:00,0.0,0.410466494565585,0.2052332472827925,0.136822164855195,0.10261662364139625
63,2018-10-03 15:00:00,0.0,0.1844294994377008,0.0922147497188504,0.06147649981256693,0.0461073748594252
64,2018-10-03 16:00:00,0.0,0.6538338298247633,0.3269169149123817,0.2179446099415878,0.16345845745619084
65,2018-10-03 17:00:00,0.0,0.2561845718162591,0.12809228590812954,0.08539485727208636,0.06404614295406477
66,2018-10-03 18:00:00,0.0,0.4036121707133363,0.20180608535666816,0.13453739023777878,0.10090304267833408
67,2018-10-03 19:00:00,0.0,0.9193367823412903,0.4596683911706452,0.30644559411376343,0.2298341955853226
68,2018-10-03 20:00:00,0.0,0.2689151832179679,0.13445759160898396,0.08963839440598931,0.06722879580449198
69,2018-10-03 21:00:00,0.0,0.3731506791884741,0.18657533959423706,0.12438355972949137,0.09328766979711853
70,2018-10-03 22:00:00,0.0,0.1027834684194989,0.05139173420974945,0.034261156139832966,0.025695867104874724
71,2018-10-03 23:00:00,0.0,0.3106995411321641,0.15534977056608204,0.10356651371072136,0.07767488528304102
72,2018-10-04 00:00:00,0.0,0.1040257009263014,0.0520128504631507,0.03467523364210046,0.02600642523157535
73,2018-10-04 01:00:00,0.0,0.5591234291674408,0.2795617145837204,0.18637447638914695,0.1397808572918602
74,2018-10-04 02:00:00,0.0,0.1123615432412378,0.0561807716206189,0.037453847747079265,0.02809038581030945
75,2018-10-04 03:00:00,0.0,0.2384185868333052,0.1192092934166526,0.0794728622777684,0.0596046467083263
76,2018-10-04 04:00:00,0.0,0.7810752072194841,0.39053760360974205,0.2603584024064947,0.19526880180487102
77,2018-10-04 05:00:00,0.0,0.9012543934742384,0.4506271967371192,0.30041813115807947,0.2253135983685596
78,2018-10-04 06:00:00,0.0,0.5057832318032315,0.25289161590161574,0.16859441060107716,0.12644580795080787
79,2018-10-04 07:00:00,0.0,0.3964922681439928,0.1982461340719964,0.13216408938133092,0.0991230670359982
80,2018-10-04 08:00:00,0.0,0.008112100902001,0.0040560504510005,0.0027040336340003334,0.00202802522550025
81,2018-10-04 09:00:00,0.0,0.0536323015382532,0.0268161507691266,0.0178774338460844,0.0134080753845633
82,2018-10-04 10:00:00,0.0,0.7834124693159891,0.39170623465799453,0.26113748977199636,0.19585311732899727
83,2018-10-04 11:00:00,0.0,0.9312342950292744,0.4656171475146372,0.31041143167642476,0.2328085737573186
84,2018-10-04 12:00:00,0.0,0.8020021701144995,0.40100108505724974,0.2673340567048332,0.20050054252862487
85,2018-10-04 13:00:00,0.0,0.0391686764080989,0.01958433820404945,0.0130562254693663,0.009792169102024725
