Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.8952110412825145,0.44760552064125725,0.2984036804275048,0.22380276032062862
1,2018-10-01 01:00:00,0.0,0.4138909151692115,0.20694545758460575,0.13796363838973716,0.10347272879230288
2,2018-10-01 02:00:00,0.0,0.7339105030699657,0.3669552515349829,0.24463683435665526,0.18347762576749144
3,2018-10-01 03:00:00,0.0,0.0417272697738507,0.02086363488692535,0.013909089924616902,0.010431817443462676
4,2018-10-01 04:00:00,0.0,0.1743461066519303,0.08717305332596514,0.05811536888397676,0.04358652666298257
5,2018-10-01 05:00:00,0.0,0.7971665700852971,0.39858328504264856,0.2657221900284324,0.19929164252132428
6,2018-10-01 06:00:00,0.0,0.190333177134409,0.0951665885672045,0.06344439237813633,0.04758329428360225
7,2018-10-01 07:00:00,0.0,0.1173976457057363,0.05869882285286815,0.039132548568578764,0.029349411426434074
8,2018-10-01 08:00:00,0.0,0.3959902195720454,0.1979951097860227,0.13199673985734847,0.09899755489301135
9,2018-10-01 09:00:00,0.0,0.6566859699700938,0.3283429849850469,0.2188953233233646,0.16417149249252344
10,2018-10-01 10:00:00,0.0,0.8488677200151827,0.42443386000759137,0.2829559066717276,0.21221693000379568
11,2018-10-01 11:00:00,0.0,0.362696103140316,0.181348051570158,0.12089870104677199,0.090674025785079
12,2018-10-01 12:00:00,0.0,0.4464376376644829,0.22321881883224146,0.14881254588816098,0.11160940941612073
13,2018-10-01 13:00:00,0.0,0.2234568957031405,0.11172844785157025,0.07448563190104683,0.05586422392578513
14,2018-10-01 14:00:00,0.0,0.4564109964668168,0.2282054982334084,0.15213699882227227,0.1141027491167042
15,2018-10-01 15:00:00,0.0,0.5441986337694518,0.2720993168847259,0.18139954458981725,0.13604965844236294
16,2018-10-01 16:00:00,0.0,0.5867896039639036,0.2933948019819518,0.19559653465463453,0.1466974009909759
17,2018-10-01 17:00:00,0.0,0.2224246186146371,0.11121230930731855,0.07414153953821237,0.05560615465365928
18,2018-10-01 18:00:00,0.0,0.605763839284937,0.3028819196424685,0.20192127976164567,0.15144095982123426
19,2018-10-01 19:00:00,0.0,0.3731700863257566,0.1865850431628783,0.1243900287752522,0.09329252158143915
20,2018-10-01 20:00:00,0.0,0.236934839282685,0.1184674196413425,0.078978279760895,0.05923370982067125
21,2018-10-01 21:00:00,0.0,0.7581695456124833,0.37908477280624164,0.25272318187082776,0.18954238640312082
22,2018-10-01 22:00:00,0.0,0.5221954555375853,0.26109772776879264,0.17406515184586177,0.13054886388439632
23,2018-10-01 23:00:00,0.0,0.5858955297040483,0.2929477648520242,0.19529850990134945,0.1464738824260121
24,2018-10-02 00:00:00,0.0,0.2287992280777969,0.11439961403889845,0.07626640935926564,0.057199807019449225
25,2018-10-02 01:00:00,0.0,0.7043940137932078,0.3521970068966039,0.23479800459773592,0.17609850344830194
26,2018-10-02 02:00:00,0.0,0.0496040299019232,0.0248020149509616,0.0165346766339744,0.0124010074754808
27,2018-10-02 03:00:00,0.0,0.4160262324235827,0.20801311621179136,0.13867541080786092,0.10400655810589568
28,2018-10-02 04:00:00,0.0,0.1284206508818451,0.06421032544092255,0.042806883627281696,0.032105162720461274
29,2018-10-02 05:00:00,0.0,0.9973769417045568,0.4986884708522784,0.3324589805681856,0.2493442354261392
30,2018-10-02 06:00:00,0.0,0.8882647622951141,0.44413238114755704,0.29608825409837136,0.22206619057377852
31,2018-10-02 07:00:00,0.0,0.8919176964286654,0.4459588482143327,0.2973058988095551,0.22297942410716634
32,2018-10-02 08:00:00,0.0,0.7470564721382115,0.37352823606910573,0.24901882404607048,0.18676411803455287
33,2018-10-02 09:00:00,0.0,0.395675678973476,0.197837839486738,0.13189189299115867,0.098918919743369
34,2018-10-02 10:00:00,0.0,0.6823350481464876,0.3411675240732438,0.2274450160488292,0.1705837620366219
35,2018-10-02 11:00:00,0.0,0.5838809878691933,0.29194049393459665,0.19462699595639776,0.14597024696729832
36,2018-10-02 12:00:00,0.0,0.6458959623385515,0.32294798116927576,0.2152986541128505,0.16147399058463788
37,2018-10-02 13:00:00,0.0,0.243785132723979,0.1218925663619895,0.081261710907993,0.06094628318099475
38,2018-10-02 14:00:00,0.0,0.6936746151453486,0.3468373075726743,0.2312248717151162,0.17341865378633714
39,2018-10-02 15:00:00,0.0,0.1057471656365207,0.05287358281826035,0.035249055212173565,0.026436791409130175
40,2018-10-02 16:00:00,0.0,0.4070729347929072,0.2035364673964536,0.1356909782643024,0.1017682336982268
41,2018-10-02 17:00:00,0.0,0.8742176467857693,0.43710882339288465,0.2914058822619231,0.21855441169644232
42,2018-10-02 18:00:00,0.0,0.1255426265839482,0.0627713132919741,0.0418475421946494,0.03138565664598705
43,2018-10-02 19:00:00,0.0,0.2098601211064523,0.10493006055322615,0.06995337370215077,0.052465030276613075
44,2018-10-02 20:00:00,0.0,0.3780911799526061,0.18904558997630305,0.12603039331753538,0.09452279498815153
45,2018-10-02 21:00:00,0.0,0.1544734085836029,0.07723670429180145,0.0514911361945343,0.038618352145900724
46,2018-10-02 22:00:00,0.0,0.4037806358969297,0.20189031794846485,0.13459354529897657,0.10094515897423242
47,2018-10-02 23:00:00,0.0,0.5283901620293089,0.26419508101465444,0.17613005400976964,0.13209754050732722
48,2018-10-03 00:00:00,0.0,0.0359339201105898,0.0179669600552949,0.0119779733701966,0.00898348002764745
49,2018-10-03 01:00:00,0.0,0.6936440953683829,0.34682204768419145,0.23121469845612763,0.17341102384209572
50,2018-10-03 02:00:00,0.0,0.3408846889975989,0.17044234449879944,0.11362822966586629,0.08522117224939972
51,2018-10-03 03:00:00,0.0,0.4868420903223814,0.2434210451611907,0.16228069677412713,0.12171052258059535
52,2018-10-03 04:00:00,0.0,0.262710923280517,0.1313554616402585,0.08757030776017233,0.06567773082012925
53,2018-10-03 05:00:00,0.0,0.9477951692199712,0.4738975846099856,0.31593172307332373,0.2369487923049928
54,2018-10-03 06:00:00,0.0,0.5665747120707446,0.2832873560353723,0.18885823735691487,0.14164367801768615
55,2018-10-03 07:00:00,0.0,0.3451009136873314,0.1725504568436657,0.11503363789577714,0.08627522842183286
56,2018-10-03 08:00:00,0.0,0.0741723758854109,0.03708618794270545,0.024724125295136967,0.018543093971352724
57,2018-10-03 09:00:00,0.0,0.0661342145748048,0.0330671072874024,0.0220447381916016,0.0165335536437012
58,2018-10-03 10:00:00,0.0,0.0135206491221119,0.00676032456105595,0.004506883040703967,0.003380162280527975
