Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.2870877155694957,0.14354385778474785,0.0956959051898319,0.07177192889237392
1,2018-10-01 01:00:00,0.0,0.6239366818082233,0.31196834090411163,0.2079788939360744,0.15598417045205581
2,2018-10-01 02:00:00,0.0,0.9135267971375064,0.4567633985687532,0.3045089323791688,0.2283816992843766
3,2018-10-01 03:00:00,0.0,0.7583593337168255,0.37917966685841276,0.25278644457227517,0.18958983342920638
4,2018-10-01 04:00:00,0.0,0.0925194598096892,0.0462597299048446,0.030839819936563068,0.0231298649524223
5,2018-10-01 05:00:00,0.0,0.3855170205617535,0.19275851028087676,0.1285056735205845,0.09637925514043838
6,2018-10-01 06:00:00,0.0,0.1196857003373287,0.05984285016866435,0.03989523344577623,0.029921425084332175
7,2018-10-01 07:00:00,0.0,0.4050700519095686,0.2025350259547843,0.13502335063652285,0.10126751297739214
8,2018-10-01 08:00:00,0.0,0.7216278101456891,0.36081390507284455,0.24054260338189637,0.18040695253642228
9,2018-10-01 09:00:00,0.0,0.3005163114630096,0.1502581557315048,0.10017210382100321,0.0751290778657524
10,2018-10-01 10:00:00,0.0,0.9213791517358116,0.4606895758679058,0.3071263839119372,0.2303447879339529
11,2018-10-01 11:00:00,0.0,0.1695703104378131,0.08478515521890655,0.05652343681260436,0.04239257760945327
12,2018-10-01 12:00:00,0.0,0.8281305195445,0.41406525977225,0.27604350651483334,0.207032629886125
13,2018-10-01 13:00:00,0.0,0.612877951850959,0.3064389759254795,0.20429265061698632,0.15321948796273974
14,2018-10-01 14:00:00,0.0,0.0869951575130328,0.0434975787565164,0.0289983858376776,0.0217487893782582
15,2018-10-01 15:00:00,0.0,0.3734526952179474,0.1867263476089737,0.12448423173931579,0.09336317380448685
16,2018-10-01 16:00:00,0.0,0.8111846613040428,0.4055923306520214,0.27039488710134757,0.2027961653260107
17,2018-10-01 17:00:00,0.0,0.0345996894361415,0.01729984471807075,0.011533229812047166,0.008649922359035375
18,2018-10-01 18:00:00,0.0,0.0634194580628241,0.03170972903141205,0.0211398193542747,0.015854864515706026
19,2018-10-01 19:00:00,0.0,0.2593257248547568,0.1296628624273784,0.08644190828491893,0.0648314312136892
20,2018-10-01 20:00:00,0.0,0.4111604426728232,0.2055802213364116,0.13705348089094108,0.1027901106682058
21,2018-10-01 21:00:00,0.0,0.5839274622669952,0.2919637311334976,0.19464248742233173,0.1459818655667488
22,2018-10-01 22:00:00,0.0,0.571702723260412,0.285851361630206,0.19056757442013736,0.142925680815103
23,2018-10-01 23:00:00,0.0,0.4589153253798277,0.22945766268991385,0.15297177512660923,0.11472883134495693
24,2018-10-02 00:00:00,0.0,0.3584081695231962,0.1792040847615981,0.11946938984106541,0.08960204238079905
25,2018-10-02 01:00:00,0.0,0.3211032137329445,0.16055160686647224,0.10703440457764817,0.08027580343323612
26,2018-10-02 02:00:00,0.0,0.8237874067211115,0.41189370336055575,0.2745958022403705,0.20594685168027788
27,2018-10-02 03:00:00,0.0,0.0688615288595314,0.0344307644297657,0.022953842953177133,0.01721538221488285
