Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.6003285020027409,0.30016425100137045,0.2001095006675803,0.15008212550068523
1,2018-10-01 01:00:00,0.0,0.3889996969932968,0.1944998484966484,0.12966656566443227,0.0972499242483242
2,2018-10-01 02:00:00,0.0,0.4145450717748364,0.2072725358874182,0.13818169059161214,0.1036362679437091
3,2018-10-01 03:00:00,0.0,0.3159921686273637,0.15799608431368184,0.10533072287578789,0.07899804215684092
4,2018-10-01 04:00:00,0.0,0.8519614432700068,0.4259807216350034,0.28398714775666895,0.2129903608175017
5,2018-10-01 05:00:00,0.0,0.5180691961136688,0.2590345980568344,0.1726897320378896,0.1295172990284172
6,2018-10-01 06:00:00,0.0,0.6335876140309988,0.3167938070154994,0.21119587134366627,0.1583969035077497
7,2018-10-01 07:00:00,0.0,0.1706997677802952,0.0853498838901476,0.05689992259343173,0.0426749419450738
8,2018-10-01 08:00:00,0.0,0.988819319775308,0.494409659887654,0.3296064399251027,0.247204829943827
9,2018-10-01 09:00:00,0.0,0.1920600173922695,0.09603000869613475,0.06402000579742316,0.048015004348067374
10,2018-10-01 10:00:00,0.0,0.3247319870303117,0.16236599351515585,0.10824399567677057,0.08118299675757792
11,2018-10-01 11:00:00,0.0,0.1915158319594238,0.0957579159797119,0.06383861065314127,0.04787895798985595
12,2018-10-01 12:00:00,0.0,0.1789773507344936,0.0894886753672468,0.05965911691149787,0.0447443376836234
13,2018-10-01 13:00:00,0.0,0.9355722029512252,0.4677861014756126,0.31185740098374176,0.2338930507378063
14,2018-10-01 14:00:00,0.0,0.6792284846526644,0.3396142423263322,0.22640949488422146,0.1698071211631661
15,2018-10-01 15:00:00,0.0,0.4425026472841213,0.22125132364206065,0.14750088242804044,0.11062566182103033
16,2018-10-01 16:00:00,0.0,0.2594311139945399,0.12971555699726994,0.08647703799817996,0.06485777849863497
17,2018-10-01 17:00:00,0.0,0.3234727711725844,0.1617363855862922,0.10782425705752813,0.0808681927931461
18,2018-10-01 18:00:00,0.0,0.0769804565398118,0.0384902282699059,0.025660152179937265,0.01924511413495295
19,2018-10-01 19:00:00,0.0,0.2902469766669513,0.14512348833347566,0.0967489922223171,0.07256174416673783
20,2018-10-01 20:00:00,0.0,0.9870647576463466,0.4935323788231733,0.32902158588211555,0.24676618941158665
21,2018-10-01 21:00:00,0.0,0.6221182445451893,0.31105912227259463,0.20737274818172977,0.15552956113629732
22,2018-10-01 22:00:00,0.0,0.7150490438833561,0.35752452194167805,0.23834968129445203,0.17876226097083903
23,2018-10-01 23:00:00,0.0,0.9624649772543384,0.4812324886271692,0.3208216590847795,0.2406162443135846
24,2018-10-02 00:00:00,0.0,0.7010650266503865,0.35053251332519325,0.2336883422167955,0.17526625666259663
25,2018-10-02 01:00:00,0.0,0.251901150173957,0.1259505750869785,0.08396705005798566,0.06297528754348924
26,2018-10-02 02:00:00,0.0,0.7892400392250711,0.39462001961253557,0.2630800130750237,0.19731000980626778
27,2018-10-02 03:00:00,0.0,0.5859322206345852,0.2929661103172926,0.1953107402115284,0.1464830551586463
28,2018-10-02 04:00:00,0.0,0.1583507509803601,0.07917537549018006,0.05278358366012004,0.03958768774509003
29,2018-10-02 05:00:00,0.0,0.4835408427113302,0.2417704213556651,0.16118028090377673,0.12088521067783255
30,2018-10-02 06:00:00,0.0,0.3057528878885399,0.15287644394426994,0.10191762929617997,0.07643822197213497
31,2018-10-02 07:00:00,0.0,0.9908363298511432,0.4954181649255716,0.33027877661704774,0.2477090824627858
32,2018-10-02 08:00:00,0.0,0.3171857475031548,0.1585928737515774,0.1057285825010516,0.0792964368757887
33,2018-10-02 09:00:00,0.0,0.7203373698890675,0.36016868494453375,0.24011245662968916,0.18008434247226687
34,2018-10-02 10:00:00,0.0,0.1490347766464728,0.0745173883232364,0.0496782588821576,0.0372586941616182
35,2018-10-02 11:00:00,0.0,0.9254864809421824,0.4627432404710912,0.30849549364739415,0.2313716202355456
36,2018-10-02 12:00:00,0.0,0.4370097268369123,0.21850486341845615,0.14566990894563744,0.10925243170922808
37,2018-10-02 13:00:00,0.0,0.009091131451356,0.004545565725678,0.003030377150452,0.002272782862839
38,2018-10-02 14:00:00,0.0,0.2894542786643311,0.14472713933216555,0.09648475955477703,0.07236356966608277
39,2018-10-02 15:00:00,0.0,0.7835228614631531,0.39176143073157654,0.26117428715438434,0.19588071536578827
40,2018-10-02 16:00:00,0.0,0.1020697752418573,0.05103488762092865,0.034023258413952435,0.025517443810464325
41,2018-10-02 17:00:00,0.0,0.3025412638316412,0.1512706319158206,0.1008470879438804,0.0756353159579103
42,2018-10-02 18:00:00,0.0,0.1059944103035569,0.05299720515177845,0.03533147010118563,0.026498602575889225
43,2018-10-02 19:00:00,0.0,0.9356753132818872,0.4678376566409436,0.31189177109396243,0.2339188283204718
44,2018-10-02 20:00:00,0.0,0.5269325127727826,0.2634662563863913,0.17564417092426088,0.13173312819319566
45,2018-10-02 21:00:00,0.0,0.5968483899840527,0.2984241949920263,0.19894946332801755,0.14921209749601316
46,2018-10-02 22:00:00,0.0,0.7896813162303462,0.3948406581151731,0.2632271054101154,0.19742032905758655
47,2018-10-02 23:00:00,0.0,0.3249989573648749,0.16249947868243744,0.10833298578829163,0.08124973934121872
48,2018-10-03 00:00:00,0.0,0.9411640578133592,0.4705820289066796,0.31372135260445305,0.2352910144533398
49,2018-10-03 01:00:00,0.0,0.1252999812412109,0.06264999062060544,0.041766660413736965,0.03132499531030272
50,2018-10-03 02:00:00,0.0,0.023493909860822,0.011746954930411,0.007831303286940667,0.0058734774652055
51,2018-10-03 03:00:00,0.0,0.7597479137297571,0.37987395686487857,0.25324930457658573,0.18993697843243929
52,2018-10-03 04:00:00,0.0,0.2054922090254242,0.1027461045127121,0.06849740300847473,0.05137305225635605
53,2018-10-03 05:00:00,0.0,0.9716157125915412,0.4858078562957706,0.3238719041971804,0.2429039281478853
54,2018-10-03 06:00:00,0.0,0.7370355156869874,0.3685177578434937,0.2456785052289958,0.18425887892174686
55,2018-10-03 07:00:00,0.0,0.5844342255883062,0.2922171127941531,0.19481140852943538,0.14610855639707654
56,2018-10-03 08:00:00,0.0,0.5765540083928935,0.28827700419644675,0.19218466946429782,0.14413850209822338
57,2018-10-03 09:00:00,0.0,0.4765169739137191,0.23825848695685956,0.15883899130457305,0.11912924347842978
58,2018-10-03 10:00:00,0.0,0.0590708888353206,0.0295354444176603,0.0196902962784402,0.01476772220883015
59,2018-10-03 11:00:00,0.0,0.7184890682292273,0.35924453411461366,0.2394963560764091,0.17962226705730683
60,2018-10-03 12:00:00,0.0,0.2173929329254025,0.10869646646270124,0.07246431097513416,0.05434823323135062
61,2018-10-03 13:00:00,0.0,0.0788389934864469,0.03941949674322345,0.026279664495482302,0.019709748371611727
62,2018-10-03 14:00:00,0.0,0.9887855869469142,0.4943927934734571,0.3295951956489714,0.24719639673672855
63,2018-10-03 15:00:00,0.0,0.3993168940959677,0.19965844704798386,0.13310563136532258,0.09982922352399193
64,2018-10-03 16:00:00,0.0,0.1621631797719962,0.0810815898859981,0.05405439325733207,0.04054079494299905
65,2018-10-03 17:00:00,0.0,0.1906001812717753,0.09530009063588765,0.06353339375725843,0.047650045317943826
66,2018-10-03 18:00:00,0.0,0.3224583662725701,0.16122918313628504,0.10748612209085669,0.08061459156814252
67,2018-10-03 19:00:00,0.0,0.0139776510826269,0.00698882554131345,0.0046592170275423,0.003494412770656725
68,2018-10-03 20:00:00,0.0,0.1055975158502178,0.0527987579251089,0.0351991719500726,0.02639937896255445
69,2018-10-03 21:00:00,0.0,0.5146032544700804,0.2573016272350402,0.17153441815669346,0.1286508136175201
70,2018-10-03 22:00:00,0.0,0.6878124534825879,0.34390622674129395,0.2292708178275293,0.17195311337064698
71,2018-10-03 23:00:00,0.0,0.6545037798355317,0.3272518899177658,0.2181679266118439,0.1636259449588829
72,2018-10-04 00:00:00,0.0,0.5752859062769048,0.2876429531384524,0.19176196875896825,0.1438214765692262
73,2018-10-04 01:00:00,0.0,0.779851108206231,0.3899255541031155,0.259950369402077,0.19496277705155776
74,2018-10-04 02:00:00,0.0,0.0671984893258864,0.0335992446629432,0.022399496441962135,0.0167996223314716
75,2018-10-04 03:00:00,0.0,0.2478832416569858,0.1239416208284929,0.08262774721899527,0.06197081041424645
76,2018-10-04 04:00:00,0.0,0.2200097300329406,0.1100048650164703,0.07333657667764687,0.05500243250823515
77,2018-10-04 05:00:00,0.0,0.5935474826970518,0.2967737413485259,0.19784916089901727,0.14838687067426296
78,2018-10-04 06:00:00,0.0,0.0098404717006016,0.0049202358503008,0.0032801572335338664,0.0024601179251504
79,2018-10-04 07:00:00,0.0,0.4655634349782459,0.23278171748912296,0.1551878116594153,0.11639085874456148
80,2018-10-04 08:00:00,0.0,0.5155482303267326,0.2577741151633663,0.17184941010891086,0.12888705758168315
81,2018-10-04 09:00:00,0.0,0.0689818012249131,0.03449090061245655,0.0229939337416377,0.017245450306228274
82,2018-10-04 10:00:00,0.0,0.0307300499838389,0.01536502499191945,0.010243349994612967,0.007682512495959725
83,2018-10-04 11:00:00,0.0,0.5528885646033048,0.2764442823016524,0.1842961882011016,0.1382221411508262
84,2018-10-04 12:00:00,0.0,0.6795138517880828,0.3397569258940414,0.22650461726269425,0.1698784629470207
85,2018-10-04 13:00:00,0.0,0.3431902635779678,0.1715951317889839,0.11439675452598926,0.08579756589449195
86,2018-10-04 14:00:00,0.0,0.5891301550548731,0.29456507752743655,0.19637671835162437,0.14728253876371827
87,2018-10-04 15:00:00,0.0,0.6313859142786744,0.3156929571393372,0.2104619714262248,0.1578464785696686
88,2018-10-04 16:00:00,0.0,0.4623284176085739,0.23116420880428695,0.1541094725361913,0.11558210440214348
89,2018-10-04 17:00:00,0.170037776,0.5597311990269932,0.2798655995134966,0.18657706634233107,0.1399327997567483
90,2018-10-04 18:00:00,0.200000018,0.3358625980181575,0.16793129900907874,0.11195419933938583,0.08396564950453937
91,2018-10-04 19:00:00,2.479157686,0.7754677202595457,0.38773386012977284,0.25848924008651525,0.19386693006488642
92,2018-10-04 20:00:00,0.082041331,0.3045697462186724,0.1522848731093362,0.10152324873955747,0.0761424365546681
93,2018-10-04 21:00:00,0.0,0.6855103257377803,0.34275516286889013,0.22850344191259342,0.17137758143444506
94,2018-10-04 22:00:00,0.0,0.3336352252707021,0.16681761263535105,0.1112117417569007,0.08340880631767553
95,2018-10-04 23:00:00,0.0,0.1947368953194447,0.09736844765972236,0.0649122984398149,0.04868422382986118
96,2018-10-05 00:00:00,0.0,0.0506902045777513,0.02534510228887565,0.016896734859250435,0.012672551144437825
97,2018-10-05 01:00:00,0.0,0.0864124030128725,0.04320620150643625,0.028804134337624163,0.021603100753218123
98,2018-10-05 02:00:00,0.0,0.3033526792798889,0.15167633963994445,0.10111755975996296,0.07583816981997223
99,2018-10-05 03:00:00,0.0,0.2906135431951322,0.1453067715975661,0.09687118106504407,0.07265338579878305
100,2018-10-05 04:00:00,0.0,0.1731239329051617,0.08656196645258085,0.0577079776350539,0.043280983226290426
101,2018-10-05 05:00:00,0.0,0.1177068701361494,0.0588534350680747,0.039235623378716465,0.02942671753403735
102,2018-10-05 06:00:00,0.0,0.3584127499282356,0.1792063749641178,0.11947091664274519,0.0896031874820589
103,2018-10-05 07:00:00,0.0,0.94664656052363,0.473323280261815,0.3155488535078767,0.2366616401309075
104,2018-10-05 08:00:00,0.0,0.2586673406790996,0.1293336703395498,0.0862224468930332,0.0646668351697749
105,2018-10-05 09:00:00,0.0,0.5063930855999149,0.25319654279995746,0.16879769519997165,0.12659827139997873
106,2018-10-05 10:00:00,0.0,0.8966174835776601,0.44830874178883007,0.2988724945258867,0.22415437089441503
107,2018-10-05 11:00:00,0.0,0.9248383702905248,0.4624191851452624,0.30827945676350826,0.2312095925726312
108,2018-10-05 12:00:00,0.0,0.9645132011666396,0.4822566005833198,0.3215044003888799,0.2411283002916599
109,2018-10-05 13:00:00,0.0,0.1130642315086339,0.05653211575431695,0.037688077169544636,0.028266057877158475
110,2018-10-05 14:00:00,0.0,0.8175791054761703,0.40878955273808515,0.27252636849205675,0.20439477636904257
111,2018-10-05 15:00:00,0.0,0.6342540550704365,0.31712702753521826,0.21141801835681218,0.15856351376760913
112,2018-10-05 16:00:00,0.0,0.1775901573842847,0.08879507869214236,0.059196719128094905,0.04439753934607118
113,2018-10-05 17:00:00,0.0,0.9953300263844024,0.4976650131922012,0.33177667546146744,0.2488325065961006
