Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.3721510400090962,0.1860755200045481,0.12405034666969873,0.09303776000227405
1,2018-10-01 01:00:00,0.0,0.1128839224866157,0.05644196124330785,0.03762797416220524,0.028220980621653926
2,2018-10-01 02:00:00,0.0,0.3825578583064862,0.1912789291532431,0.12751928610216207,0.09563946457662155
3,2018-10-01 03:00:00,0.0,0.873527177649162,0.436763588824581,0.291175725883054,0.2183817944122905
4,2018-10-01 04:00:00,0.0,0.9022713177168384,0.4511356588584192,0.30075710590561283,0.2255678294292096
5,2018-10-01 05:00:00,0.0,0.6186031930446049,0.30930159652230244,0.20620106434820162,0.15465079826115122
6,2018-10-01 06:00:00,0.0,0.7994496423813561,0.39972482119067804,0.2664832141271187,0.19986241059533902
7,2018-10-01 07:00:00,0.0,0.2972043070617695,0.14860215353088474,0.09906810235392316,0.07430107676544237
8,2018-10-01 08:00:00,0.0,0.5393695219047191,0.26968476095235955,0.17978984063490636,0.13484238047617977
9,2018-10-01 09:00:00,0.0,0.987724204919177,0.4938621024595885,0.32924140163972565,0.24693105122979425
10,2018-10-01 10:00:00,0.0,0.4598856210515658,0.2299428105257829,0.1532952070171886,0.11497140526289144
11,2018-10-01 11:00:00,0.0,0.2490363962081454,0.1245181981040727,0.08301213206938181,0.06225909905203635
12,2018-10-01 12:00:00,0.0,0.2558328631239572,0.1279164315619786,0.08527762104131907,0.0639582157809893
13,2018-10-01 13:00:00,0.0,0.0260999379390828,0.0130499689695414,0.0086999793130276,0.0065249844847707
14,2018-10-01 14:00:00,0.0,0.9318923197868784,0.4659461598934392,0.31063077326229277,0.2329730799467196
15,2018-10-01 15:00:00,0.0,0.3206967178292802,0.1603483589146401,0.10689890594309341,0.08017417945732006
16,2018-10-01 16:00:00,0.0,0.2247967138421182,0.1123983569210591,0.07493223794737273,0.05619917846052955
17,2018-10-01 17:00:00,0.0,0.913948258432071,0.4569741292160355,0.30464941947735696,0.22848706460801774
18,2018-10-01 18:00:00,0.0,0.5725905338099884,0.2862952669049942,0.19086351126999612,0.1431476334524971
19,2018-10-01 19:00:00,0.0,0.7547679060905146,0.3773839530452573,0.25158930203017155,0.18869197652262865
20,2018-10-01 20:00:00,0.0,0.8054272150620521,0.40271360753102603,0.26847573835401733,0.20135680376551301
21,2018-10-01 21:00:00,0.0,0.4652459983201636,0.2326229991600818,0.15508199944005455,0.1163114995800409
22,2018-10-01 22:00:00,0.0,0.9205160519553984,0.4602580259776992,0.3068386839851328,0.2301290129888496
23,2018-10-01 23:00:00,0.0,0.3790459569109821,0.18952297845549104,0.12634865230366069,0.09476148922774552
24,2018-10-02 00:00:00,0.0,0.4923485614088394,0.2461742807044197,0.16411618713627982,0.12308714035220986
25,2018-10-02 01:00:00,0.0,0.4924001399950052,0.2462000699975026,0.16413337999833508,0.1231000349987513
26,2018-10-02 02:00:00,0.0,0.4461342635412268,0.2230671317706134,0.14871142118040895,0.1115335658853067
27,2018-10-02 03:00:00,0.0,0.5608112790274135,0.28040563951370673,0.18693709300913783,0.14020281975685336
28,2018-10-02 04:00:00,0.0,0.8041391955128678,0.4020695977564339,0.2680463985042893,0.20103479887821696
29,2018-10-02 05:00:00,0.0,0.8018105704354056,0.4009052852177028,0.2672701901451352,0.2004526426088514
30,2018-10-02 06:00:00,0.0,0.7453818556370196,0.3726909278185098,0.24846061854567322,0.1863454639092549
31,2018-10-02 07:00:00,0.0,0.5877569083641839,0.29387845418209196,0.19591896945472798,0.14693922709104598
32,2018-10-02 08:00:00,0.0,0.7355893547266354,0.3677946773633177,0.24519645157554515,0.18389733868165886
33,2018-10-02 09:00:00,0.0,0.4671904189175557,0.23359520945877785,0.15573013963918522,0.11679760472938892
34,2018-10-02 10:00:00,0.0,0.7068306455552443,0.35341532277762217,0.23561021518508143,0.17670766138881108
35,2018-10-02 11:00:00,0.0,0.1767505025433807,0.08837525127169035,0.0589168341811269,0.044187625635845176
36,2018-10-02 12:00:00,0.0,0.8363393282066959,0.41816966410334794,0.27877977606889864,0.20908483205167397
37,2018-10-02 13:00:00,0.0,0.6854855098243953,0.34274275491219763,0.2284951699414651,0.17137137745609882
38,2018-10-02 14:00:00,0.0,0.5307112055256061,0.26535560276280307,0.17690373517520205,0.13267780138140153
39,2018-10-02 15:00:00,0.0,0.628692044783788,0.314346022391894,0.20956401492792934,0.157173011195947
40,2018-10-02 16:00:00,0.0,0.2488865523464453,0.12444327617322265,0.08296218411548177,0.062221638086611325
41,2018-10-02 17:00:00,0.0,0.7344105544710819,0.36720527723554097,0.2448035181570273,0.18360263861777049
42,2018-10-02 18:00:00,0.0,0.7699051661192616,0.3849525830596308,0.25663505537308723,0.1924762915298154
43,2018-10-02 19:00:00,0.0,0.7799827717344119,0.38999138586720594,0.25999425724480396,0.19499569293360297
44,2018-10-02 20:00:00,0.0,0.3310357668769859,0.16551788343849294,0.11034525562566196,0.08275894171924647
45,2018-10-02 21:00:00,0.0,0.1284304878516711,0.06421524392583555,0.0428101626172237,0.032107621962917776
46,2018-10-02 22:00:00,0.0,0.3066267403436853,0.15331337017184266,0.10220891344789511,0.07665668508592133
47,2018-10-02 23:00:00,0.0,0.4315713186324396,0.2157856593162198,0.14385710621081318,0.1078928296581099
48,2018-10-03 00:00:00,0.0,0.7024368233883094,0.3512184116941547,0.23414560779610313,0.17560920584707734
49,2018-10-03 01:00:00,0.0,0.0104956671559344,0.0052478335779672,0.0034985557186448,0.0026239167889836
50,2018-10-03 02:00:00,0.0,0.7134866311763048,0.3567433155881524,0.2378288770587683,0.1783716577940762
51,2018-10-03 03:00:00,0.0,0.8590377690949139,0.42951888454745696,0.28634592303163797,0.21475944227372848
52,2018-10-03 04:00:00,0.0,0.1946297755354632,0.0973148877677316,0.0648765918451544,0.0486574438838658
53,2018-10-03 05:00:00,0.0,0.9299566156425664,0.4649783078212832,0.30998553854752214,0.2324891539106416
54,2018-10-03 06:00:00,0.0,0.7447105446277087,0.37235527231385435,0.24823684820923622,0.18617763615692717
55,2018-10-03 07:00:00,0.0,0.7498074095959844,0.3749037047979922,0.24993580319866146,0.1874518523989961
56,2018-10-03 08:00:00,0.0,0.0308989961646677,0.01544949808233385,0.010299665388222566,0.007724749041166925
57,2018-10-03 09:00:00,0.0,0.5818537950667186,0.2909268975333593,0.19395126502223956,0.14546344876667966
58,2018-10-03 10:00:00,0.0,0.0161762488721438,0.0080881244360719,0.005392082957381267,0.00404406221803595
59,2018-10-03 11:00:00,0.0,0.1918798729699432,0.0959399364849716,0.06395995765664773,0.0479699682424858
60,2018-10-03 12:00:00,0.0,0.1404842866541679,0.07024214332708395,0.0468280955513893,0.035121071663541975
61,2018-10-03 13:00:00,0.0,0.5990010485881277,0.2995005242940639,0.19966701619604257,0.14975026214703194
