Time Step,Time,SWE_mm,sm_profile_0_1m,sm_profile_0_4m,sm_profile_0_3m,sm_profile_0_2m
0,2018-10-01 00:00:00,0.0,0.3547861249722339,0.17739306248611694,0.11826204165741129,0.08869653124305847
1,2018-10-01 01:00:00,0.0,0.6483253952479717,0.32416269762398586,0.21610846508265724,0.16208134881199293
2,2018-10-01 02:00:00,0.0,0.5109355401286064,0.2554677700643032,0.17031184670953547,0.1277338850321516
3,2018-10-01 03:00:00,0.0,0.6587220956994563,0.32936104784972814,0.21957403189981875,0.16468052392486407
4,2018-10-01 04:00:00,0.0,0.7016183801450367,0.3508091900725184,0.2338727933816789,0.1754045950362592
5,2018-10-01 05:00:00,0.0,0.9740429088459922,0.4870214544229961,0.3246809696153307,0.24351072721149805
6,2018-10-01 06:00:00,0.0,0.213036448436559,0.1065182242182795,0.071012149478853,0.05325911210913975
7,2018-10-01 07:00:00,0.0,0.6990421914843407,0.34952109574217033,0.23301406382811354,0.17476054787108516
8,2018-10-01 08:00:00,0.0,0.6397152427434114,0.3198576213717057,0.2132384142478038,0.15992881068585285
9,2018-10-01 09:00:00,0.0,0.1715685184865482,0.0857842592432741,0.057189506162182734,0.04289212962163705
10,2018-10-01 10:00:00,0.0,0.5591725951378219,0.27958629756891096,0.18639086504594063,0.13979314878445548
11,2018-10-01 11:00:00,0.0,0.6766779790699226,0.3383389895349613,0.22555932635664086,0.16916949476748064
12,2018-10-01 12:00:00,0.0,0.0564335800998496,0.0282167900499248,0.018811193366616533,0.0141083950249624
13,2018-10-01 13:00:00,0.0,0.7497101526983032,0.3748550763491516,0.24990338423276773,0.1874275381745758
14,2018-10-01 14:00:00,0.0,0.3862388204209552,0.1931194102104776,0.12874627347365172,0.0965597051052388
15,2018-10-01 15:00:00,0.0,0.8764299121378171,0.43821495606890853,0.292143304045939,0.21910747803445427
16,2018-10-01 16:00:00,0.0,0.3623564465076641,0.18117822325383204,0.12078548216922136,0.09058911162691602
17,2018-10-01 17:00:00,0.0,0.0320790079917536,0.0160395039958768,0.010693002663917867,0.0080197519979384
18,2018-10-01 18:00:00,0.0,0.7671772138901697,0.38358860694508484,0.2557257379633899,0.19179430347254242
19,2018-10-01 19:00:00,0.0,0.0709057678615356,0.0354528839307678,0.0236352559538452,0.0177264419653839
20,2018-10-01 20:00:00,0.0,0.5477583863587783,0.27387919317938914,0.18258612878625943,0.13693959658969457
21,2018-10-01 21:00:00,0.0,0.4702540020397987,0.23512700101989936,0.15675133401326624,0.11756350050994968
22,2018-10-01 22:00:00,0.0,0.3567700948180772,0.1783850474090386,0.11892336493935907,0.0891925237045193
23,2018-10-01 23:00:00,0.0,0.112043238246227,0.0560216191231135,0.03734774608207567,0.02801080956155675
24,2018-10-02 00:00:00,0.0,0.4643271723525963,0.23216358617629815,0.1547757241175321,0.11608179308814907
25,2018-10-02 01:00:00,0.0,0.0713373609932145,0.03566868049660725,0.0237791203310715,0.017834340248303625
